rownames(TME)	B_cells_naive_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_.Tregs._CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Neutrophils_CIBERSORT
TCGA.CN.6992.01A	TCGA.CN.6992.01A	0.0589271836827973	0.0436091993604946	0.00931931098591945	0.125430517641096	0.0384727884163728	0.00919706467407407	0.064728646977703	0.0072818014261597	0.0063185189265973	0	0.328141127342604	0.0560498263995564	0.163660191134716	0.0195831635353955	0.0218225298332223	0.0463513980309358	0	0.00110673163235583
TCGA.CQ.7068.01A	TCGA.CQ.7068.01A	0.0118198169096683	0.0123249525807498	0.230033054577258	0	0.116699366937213	0.0110326816874262	0.0228238877717064	0.122588275190476	0.069704376017154	0	0.090461148471191	0.197749283367775	0.0969933635676764	0.00925169276909109	0	0.00851810015261449	0	0
TCGA.CQ.5323.01A	TCGA.CQ.5323.01A	0.00845533306152185	0.199584598923386	0.0400622600219021	0.0738883612141628	0.0146834797009393	0.103100604988454	0.00947265216027928	0	0.0848779246601444	0	0.105237033860211	0.158693895626923	0.0495681147485621	0.036606584509071	0.0406827672686487	0.0575268717019803	0	0.0111493199945665
TCGA.HD.8634.01A	TCGA.HD.8634.01A	0.0880410909633786	0.022797293704707	0.0229074277717368	0.13784246820381	0.0141411179979424	0.0147251989920029	0.010015260259482	0.0990383080006202	0	0	0.241532961019421	0.205684283101093	0.0405775770067394	0.000545104317048734	0.0323309832832505	0	0.0643420971399883	0.00547882823877904
TCGA.CN.6021.01A	TCGA.CN.6021.01A	0.0524924744547184	0.286307120652711	0.0989149212328494	0.0852413130774114	0.0284201333413201	0.00685845686589479	0.0428203081432809	0.0237446199108474	0	0.0274981060118284	0.0404944732970564	0	0.0626645926072197	0.0570688376617255	0.0661731478703185	0.0178906949567597	0	0.103410799916058
TCGA.CN.5365.01A	TCGA.CN.5365.01A	0.00244199058411919	0	0.137248067861665	0.0124991698446532	0.0296076782647092	0.0296363566444668	0.0400692130073722	0	0.115443834944388	0	0.103126837987375	0.116702550010887	0.191156905032694	0.18762853869731	0	0.0131629335112836	0	0.0212759236090769
TCGA.CV.A461.01A	TCGA.CV.A461.01A	0.00284272979281736	0.0209678499716955	0.252811333547516	0.010224715948274	0.0531999487708019	0.000337906022628603	0.0781946893214861	0.0249047236904482	0.101071196826984	0.00857163679938115	0.12234168305517	0.11157664473971	0.0993586503021103	0.0471904685431072	0.0142594274097122	0.0521463952581569	0	0
TCGA.CN.4726.01A	TCGA.CN.4726.01A	0.0119648456450809	0.0140542585738156	0	0.193207850250405	0	0	0	0.0699109624272011	0	0	0.111637147588034	0	0.0313767861259692	0.10786274442219	0.0495483666308347	0	0.218512909700177	0.162684604772035
TCGA.CQ.6223.01A	TCGA.CQ.6223.01A	0.0323938604272695	0	0.00148234256989793	0.039319584571171	0.0990166611090044	0.0681819517218663	0.0115886474056934	0.0492103119290524	0	0	0.329077654990015	0.0749391145099048	0.0773035963761932	0.0243983103721366	0.14301484890254	0.0199266918325005	0.021234750423076	0.00667669106630512
TCGA.CV.7261.01A	TCGA.CV.7261.01A	0.0743495502308198	0.0527928131453512	0.0505908312667505	0.0694332144257774	0.0170239095762945	0.0163524369175933	0	0.00161019618690328	0.0155073561443084	0	0.267745839663419	0.138737115844151	0.0901850010753138	0.0168745779435854	0.0487837644643816	0	0.117767545983196	0.0222458471321548
TCGA.CN.4737.01A	TCGA.CN.4737.01A	0.0190271663190866	0.00656933852242746	0	0.072083896945707	0	0.0307698600737564	0.0312643319133633	0.0179575413791888	0.00731573196578501	0	0.447994859152652	0.0328571399544147	0.140036661418252	0.0484850047981617	0.0802883784859343	0.0328901844290247	0.0168438784227467	0.0156160262194998
TCGA.D6.A6EK.01A	TCGA.D6.A6EK.01A	0.000599405895198714	0.0911233389486688	0.151742078925345	0.00375985891052434	0.0829449237316348	0.0662974110327694	0.0739026916705641	0	0.0711962568012516	0	0.0608764933268226	0.106041229362313	0.104146776264135	0.0937366925126966	0.0271477676009864	0.0653116136886164	0	0.00117346132847405
TCGA.BA.7269.01A	TCGA.BA.7269.01A	0.0110313636627985	0.0684239586984978	0.0427807910370298	0.198483311557143	0	0.0308558879674496	0.0127295590318345	0	0.0523423756298333	0	0.303163902938171	0.0560340999169214	0.14503037458473	0.0378659537944444	0.00242968070550996	0.0274963427907707	0.00449171353329742	0.00684068415156868
TCGA.CV.7099.01A	TCGA.CV.7099.01A	0.0162925451036242	0.039266291617158	0.0418050772860596	0.109081541184143	0.0223917575776314	0.0572929550604738	0.00199703720532488	0	0.0650288443256087	0	0.230667119342994	0.144755321949416	0.11350809003575	0	0.0713175130253643	0.0698839464857559	0	0.0167119598006958
TCGA.BA.A4II.01A	TCGA.BA.A4II.01A	0.00699476455564708	0.131487749093231	0.0329567903498818	0.182940390761162	0.0816602252208277	0	0	0.0638508713104692	0	0.0104328329866861	0.103970535715013	0.0383704339139122	0.0947039610324862	0.0123324234135612	0.138139486716541	0	0.0661746423162546	0.0359848926143267
TCGA.CQ.5327.01A	TCGA.CQ.5327.01A	0.00808845494893489	0.0165522873677123	0.22437492236666	0.0196834270120821	0.0408395909300719	0.0157470195004074	0.0526405959757878	0.0860157535922799	0.0352839227661082	0.0589022936610303	0.0726981955592313	0.138748459509123	0.149577642726273	0.0316319293908425	0.00446826890632757	0.0401512695373541	0	0.00459596624977361
TCGA.UF.A7JD.01A	TCGA.UF.A7JD.01A	0.0865118008582603	0.0941670752748325	0.00355645134248021	0.0795129303867323	0	0.0168321274189627	0.0045378636743783	0.114670493456708	0	0	0.275473506100288	0.00480228577625326	0.0341222196522153	0	0.00332227796487271	0	0.265677081785959	0.00761859185391765
TCGA.CN.4739.01A	TCGA.CN.4739.01A	0.0513813834860213	0.194738367388344	0.174976169839551	0.0907609594913469	0.0517412821502489	0.011127932440179	0.0583159542322097	0.0869451978642343	0	0.00609233484316846	0.0196098763570845	0.0354116724557902	0.0544146473454871	0.0502958868794335	0.0279698580050988	0.000540809752970756	0	0.0856776674688317
TCGA.H7.8502.01A	TCGA.H7.8502.01A	0.0125835403573587	0.0073411802599831	0.0192663195447816	0.224024292254113	0.077172494014906	0	0	0.0562741143203612	0	0	0.202554730076648	0.208337941404145	0.153570159291201	0	0.00999352953369206	0	0	0.0288816989428106
TCGA.CR.5250.01A	TCGA.CR.5250.01A	0.0940907239738827	0.0942692548132613	0.0629092495069544	0.270349315844523	0.00376668206959532	0	0.103682142434579	0.00277078280880643	0	0	0.238842598159858	0.0724736613019316	0	0	0	0.0381811438906901	0.0175339152794923	0.00113052991642641
TCGA.QH.A6CU.01A	TCGA.QH.A6CU.01A	0.091545782189879	0	0	0.0515758407924805	0	0	0	0	0.0496422250958808	0.515641730728937	0	0.0550784493045927	0.147007157671688	0	0	0	0.0837650667456222	0
TCGA.P5.A5EZ.01A	TCGA.P5.A5EZ.01A	0	0.0173184532240391	0.0626943326048625	0.218131629087167	0	0	0.013381248476682	0	0.06415125280698	0.213440400750695	0	0.0391797471786252	0.271533020017674	0.00404400676871307	0	0.048114313439183	0	0.0119857476066007
TCGA.HT.8108.01A	TCGA.HT.8108.01A	0.0422130241523029	0.000627695253257255	0	0.118183068426216	0	0	0.00960127953229844	0.0317569348168916	0.00472634360056838	0.338331433820126	0	0.00550620015175624	0.392871589041325	0	0.00496170928494776	0.0509089318033495	0	0.000311790116961009
TCGA.DU.7301.01A	TCGA.DU.7301.01A	0.000447818821443824	0.00574199758956575	0	0.11239156586813	0	0.00356752053584016	0.00121584472379557	0.0211144103418526	0.0139529801962414	0.182360735809429	0	0.00607382276394392	0.562846597973063	0	0	0	0.0810395146897002	0.00549026826811592
TCGA.HT.7485.01A	TCGA.HT.7485.01A	0.0663320185698926	0	0	0.147184601564993	0	0	0.000733124090438858	0	0.0588361331572956	0.441304600069534	0	0.0119822960316674	0.245493677134035	0	0.00584013666492095	0.0141499158551469	0	0
TCGA.FG.A6J3.01A	TCGA.FG.A6J3.01A	0.0389940135553367	0	0.0601678957280652	0.104770677059351	0	0.0267965547562949	0	0	0.115192485613277	0.29945297944827	0	0.0343001822684113	0.269546285733045	0	0	0	0.0450706299120925	0
TCGA.E1.A7YK.01A	TCGA.E1.A7YK.01A	0.0646888062780031	0	0.0144157971242648	0.0870202919823687	0	0	0.010850254688173	0.0343150328452058	0.00608030780822273	0.361843109112495	0	0.00486005884870866	0.379085383320715	0	0	0.0348906025901129	0	0
TCGA.R8.A6YH.01A	TCGA.R8.A6YH.01A	0.0101432582967029	0.00435208423181765	0	0.0684775763406161	0	0	0.00285302791604774	0.00531892415137775	0.0423393822944991	0.33197192394668	0	0	0.241093131390573	0	0	0	0.278395695353731	0
TCGA.DU.8163.01A	TCGA.DU.8163.01A	0.000673217768659556	0.0133552367568713	0	0.302150845823153	0	0.00245026943988368	0.0167939881935501	0.0359265186595704	0.0066102724646995	0.413261622058656	0	0.00792780523419237	0.0646516919170458	0.00027959424997284	0	0.0670139032775584	0	0.0168286000910845
TCGA.TQ.A7RJ.01A	TCGA.TQ.A7RJ.01A	0	0.0190394173636369	0	0.103739963233446	0	0.000660313160962659	0.0296270020229616	0.0390101435770252	0.00854453747156128	0.423910347181035	0	0.00145757350596767	0.266623931508645	0	0	0.0841281163850253	0	0
TCGA.HT.7601.01A	TCGA.HT.7601.01A	0.0237661292112436	0.00311002351529619	0.0249761704282291	0.0382996440756376	0	0	0.00757017337541614	0	0.0244711888406931	0.343851391587082	0	0.0326196236498368	0.418496600281928	0	0	0.0828390550346375	0	0
TCGA.E1.A7YE.01A	TCGA.E1.A7YE.01A	0.05432108835096	0.00700112702042218	0	0.0312562183678584	0	0.0218153161764684	0	0	0.0310471295858791	0.297212860222663	0	0	0.324451951242561	0	0.00212866283611399	0	0.107075161502148	0
TCGA.QH.A6CW.01A	TCGA.QH.A6CW.01A	0.0299321966895815	0.00499592750264322	0	0.100441811261813	0	0.00331004109782548	0.0035056460856531	0.0176583406606769	0.02920968549063	0.318108704346855	0	0.0189946887489213	0.142126858341087	0	0	0	0.315878124955312	0.000515896000980311
TCGA.WY.A85C.01A	TCGA.WY.A85C.01A	0.0437009705831457	0.015625404937911	0	0.0822148412930903	0	0.0233854494063119	0.00105463731467739	0	0.0815483101560368	0.327033511005006	0	0.00873165664974441	0	0	0	0	0.306113836319018	0.0198931294514184
TCGA.RY.A847.01A	TCGA.RY.A847.01A	0	0.00515062419494745	0	0.123362580885018	0	0.0141331990498673	0.0441145594118763	0.0509871502166088	0	0.383262380279477	0	0.0101780756697914	0.234675478340128	0	0	0	0.120282297269894	0
TCGA.TQ.A7RH.01A	TCGA.TQ.A7RH.01A	0	0	0	0.119578281457211	0	0	0.00801818763481619	0	0.0643987196014894	0.27411475243624	0	0.000205930397680468	0.330153105395265	0	0	0	0.190800174220967	0
TCGA.HT.A61C.01A	TCGA.HT.A61C.01A	0.0474984106664701	0.00355699760102874	0.0512219168788559	0.0344653855495895	0	0.025107620148883	0	0	0.0187370110826325	0.0262162983786239	0.390498050287285	0.0794819025533232	0.248908027427738	0	0	0	0.0700395872940843	0.00132702102189609
TCGA.S9.A7R2.01A	TCGA.S9.A7R2.01A	0	0.0163177995387044	0.0909356425784993	0.0907414648045969	0	0	0.0116186843103882	0	0.0339062329920719	0.317470750630676	0	0.0195363638973448	0.308254760173898	0	0	0.105345965893322	0	0.00101157264533134
TCGA.S9.A7IY.01A	TCGA.S9.A7IY.01A	0.0550310724826045	0.0335738325513469	0	0.08368766007458	0	0.00308686041580943	0	0	0.0896758248985026	0.447369254121952	0	0.0172361988969425	0.149218890794582	0	0	0	0.0494660562630887	0.0716543495005913
TCGA.HT.7676.01A	TCGA.HT.7676.01A	0.000857125806387745	0.0049458653551568	0.0442149602286872	0.0464135127425178	0	0	0.0494197904882345	0.0270437052624195	0.0044180057090596	0.393287831459581	0.0254017942798379	0.00161178594925511	0.143770832413217	0	0	0.201758551621674	0	0.0560527502702887
TCGA.TM.A84L.01A	TCGA.TM.A84L.01A	0.0365584879207359	0.00562446544288033	0.00473802089808585	0.0675860895385651	0	0	0.00215863628009375	0	0.0489540581384863	0.396247256392105	0	6.24344502472245e-05	0.289625136257737	0	0	0	0.13525912985888	0.00797449679239731
TCGA.S9.A6U8.01A	TCGA.S9.A6U8.01A	0.0439004710381424	0.00695569547799318	0	0.0938029587255069	0	0.00912966441212926	0.00562290141023629	0.0106246129392192	0.056142426675486	0.505439424366034	0	0.000251622245853019	0.1687323465253	0	0.00324586500103142	0	0.0714161745997739	0
TCGA.HT.8110.01A	TCGA.HT.8110.01A	0.00315673556529398	0.00503309259905889	0	0.192490310531185	0	0.0038183857165101	0.0111502211748911	0.0795988082073464	0	0.318719993533777	0	0.0428540657234801	0.251674383553473	0	0	0.0570821941989292	0	0.0313782269477684
TCGA.HT.8013.01A	TCGA.HT.8013.01A	0.0727266696897945	0.00680097465773249	0	0.209993475501764	0	0.00599381608570784	0.030096190649871	0.0727680700763495	0.00454467468549051	0.389855895787619	0	0.00694251844119737	0.145797795702853	0	0	0	0.0487945961563651	0.000189897297519812
TCGA.P5.A5EW.01A	TCGA.P5.A5EW.01A	0.00290978952088725	0.00422793603187542	0	0.157552094733281	0	0.00331232038613491	0.00969118735445171	0	0.0874731429766753	0.113586924735244	0	0.00047813214911027	0.162156058536443	0	0.000289936847883196	0	0.426684778678412	0.0109257501579662
TCGA.DU.6395.01A	TCGA.DU.6395.01A	0.00674530586641756	0.00512090656872884	0	0.136134475126133	0	0.0106838059028375	0.028707420829077	0.0186040179128551	0.0357766897353743	0.149498050532548	0	0.00176976489134856	0.0536021744621264	0	0	0	0.522350258979422	0.00403617866542824
TCGA.DB.A64S.01A	TCGA.DB.A64S.01A	0.0558293159563696	0.000632468333528819	0	0.0363292340631739	0	0.00438848308129805	0	0	0.0254602130909444	0.560951640447989	0	0.00295112251327311	0.154013861002797	0	0	0	0.116796499377783	0
TCGA.DB.5276.01A	TCGA.DB.5276.01A	0	0	0.0120947768717391	0.062959605525627	0	0.0184794945986423	0	0	0.0715410455884705	0.400300692723864	0	0.0181038605414699	0.0890230530654422	0	0	0	0.260497026256397	0.0066347575651817
TCGA.S9.A6WG.01A	TCGA.S9.A6WG.01A	0.0162173001912845	0.00781968266475808	0.0249074627776145	0.125068419912501	0	0.00464584999555105	0.000389157830085582	0	0.0621104659214553	0.214399936532944	0	0.0630194831596302	0.000768583526359025	0	0	0	0.394012246198611	0.0510534738401528
TCGA.HT.7684.01A	TCGA.HT.7684.01A	0.0559153646425121	0.0195523572911676	0	0.0297569910491009	0	0.00881074206880357	0	0	0.0628630767753781	0.541513804529731	0	0.00311577946249931	0.104826198167834	0	0.0056665119940508	0	0.119361194718819	0
TCGA.HT.7479.01A	TCGA.HT.7479.01A	0.00333715778503456	0.00572805536799671	0	0.162575897933493	0	0.0141849150473683	0	0	0.0831578200131994	0.252392728705029	0	0.0112136608841796	0.129555282665752	0.000683151424149711	0	0	0.310555673581221	0.00733224065743243
TCGA.HT.7616.01A	TCGA.HT.7616.01A	0.0234269360361054	0.147557634005122	0.0236574203141795	0.163667601242589	0.0522707453720759	0	0	0	0.0305496526786122	0.122949733137614	0	0.0875636356775639	0.30244635183861	0	0	0.0448165800751985	0	0.00109370962232952
TCGA.WY.A858.01A	TCGA.WY.A858.01A	0.0519238343675639	0.00851532263853672	0	0.0875469148682509	0	0.00558293464562184	0.0103259638121131	0.0229789024882656	0.0785658567180975	0.345528104294469	0	0.00349852348915306	0.287937003184193	0	0	0	0.0487142964140229	0.00101980453606483
TCGA.DU.A76O.01A	TCGA.DU.A76O.01A	0.00271815191673353	0.0032273966552926	0	0.102506090871052	0	0.00261170462040714	0.0259765571470161	0.0296177719090183	0.0111130931329994	0.360309448139178	0	0	0.393204881628537	0	0	0.0382728228302266	0	0
TCGA.HT.7473.01A	TCGA.HT.7473.01A	0.00365120981936846	0.0106682176738358	0	0.0883132097292582	0	0	0.0107376045053315	0.0526067751557809	0	0.298069182247561	0	0.00410988616855441	0.471595703194131	0	0	0.0519471003202434	0	0.00271679089054639
TCGA.DH.5143.01A	TCGA.DH.5143.01A	0	0	0	0.15496789440583	0	0.0105823943357983	0	0	0.0712690522190104	0.563073093065612	0	0.00548818718761221	0.0403899133503231	0	0.00342720973336313	0	0.141885043576724	0
TCGA.DU.A7TA.01A	TCGA.DU.A7TA.01A	0	0.0134149839258917	0.0024951560336396	0.0709174267426171	0	0.0122297997806317	0	0	0.0714546383761777	0.281507510245216	0	0.00839328518256107	0.372415865456499	0	0.00939421647045982	0	0.140082156714682	0.00307080118830837
TCGA.HT.7690.01A	TCGA.HT.7690.01A	0.031219540700816	0.00755581449078025	0.00580775003538076	0.0973338248598452	0	0.0189456489147264	0.00858033874777619	0.0402289053524887	0.0424717582610079	0.20644769383226	0.11067023529723	0.0149280776271027	0.401397587302016	0	0.00438342030702307	0.00914875827159651	0	0
TCGA.FG.A60L.01A	TCGA.FG.A60L.01A	0.0634633638561987	0.0119064583762382	0	0.059880564092405	0	0.00696157788850147	0.00245083007278694	0	0.0710258282840898	0.524121728385124	0	0	0.175021776338555	0	0.00316323435280583	0	0.069288436754412	0
TCGA.S9.A6TU.01A	TCGA.S9.A6TU.01A	0.0477828430941459	0.00366421411435887	0	0.092725993111759	0	0.00680067628412799	0	0.00429195732089017	0.0369922285114152	0.257034355435909	0	0	0.333624024278065	0	0.000446396590688815	0	0.211218127112895	0
TCGA.HT.A618.01A	TCGA.HT.A618.01A	0.00108523030723984	0.00595626481410953	0	0.243373063578278	0	0.00592360895873177	0.00874343038104649	0.0936089445787347	0.00571171000687218	0.389525312420495	0	0.00865652651188989	0.145930899275586	0	0	0	0.0639044454491659	0.0104455701718492
TCGA.E1.5307.01A	TCGA.E1.5307.01A	0.00243033346392907	0.00896865378454769	0	0.315947222555837	0	0.0035880752167195	0.0214654117456328	0.111208633137286	0.0046617560486209	0.195898791376185	0	0.00145852368334714	0.191673338442972	0	0	0.0664599871702208	0	0.00311293394007295
TCGA.HT.7858.01A	TCGA.HT.7858.01A	0.0340306912787613	0.00343264484863392	0.0178351675855406	0.0851014008338311	0	0.0067979139674774	0	0	0.0336026982198544	0.250320355753742	0.013703695923753	0.0430527396029273	0.405581532726891	0	0	0	0.0928259108811703	0.0127992634027604
TCGA.P5.A736.01A	TCGA.P5.A736.01A	0.0380832295797882	0.00370202486894158	0.0186890816903419	0.0461602396936058	0	0	0.00488955411268225	0	0.0664098503667498	0.303939246910068	0	0.0453548817015602	0.44391497347294	0	0	0	0.0269649435150018	0
TCGA.HT.A61B.01A	TCGA.HT.A61B.01A	0.0590638012855981	0.00350028758577231	0	0.0425817023839499	0	0.00262406556463204	0	0	0.0420488043389009	0.367755342232882	0	0.00642781237561367	0.455432350128228	0	0.00501655628076017	0.0155492778236625	0	0
TCGA.TQ.A7RW.01A	TCGA.TQ.A7RW.01A	0.000963282296704706	0.0090655831983776	0	0.119886892583105	0	0.000929717699086143	0.00600162310600021	0	0.105533044470998	0.300780010654738	0	0.0170242496064445	0.328271374093817	0	0	0	0.102927659037097	0
TCGA.DU.7015.01A	TCGA.DU.7015.01A	0.000169347035606399	0.0873638645485292	0	0.149448345063846	0	0	0.0149942600702075	0.0381369506448192	0	0.354408970463249	0	0.0572398414208013	0.108428146657429	0.000624846051524587	0	0.176445072602518	0	0.00451466176205321
TCGA.A7.A0DB.01A	TCGA.A7.A0DB.01A	0.0380194594931049	0.0301036533572636	0.0017575338338914	0.069810467754522	0	0.00093646603722002	0	0	0.0234777656503931	0.0158373618469773	0.386859497710071	0.0299786273800853	0.176094004268998	0.059931800846828	0	0.167193361820646	0	0
TCGA.A1.A0SE.01A	TCGA.A1.A0SE.01A	0.065119685813545	0.0999699001607803	0.157349154233683	0.208769951781379	0	0	0.0168469874861545	0	0.0356980567753797	0.0483853019180027	0	0.0667093119672258	0.0704877849614945	0.0219349551777532	0	0.208728909724602	0	0
TCGA.OL.A5D6.01A	TCGA.OL.A5D6.01A	0.0114474175558504	0.0583809708315995	0.0454289264251312	0.203540811911526	0	0	0.0213640402426814	0	0.0284044666135376	0.0466380851343131	0.0356347250014239	0.094547421099224	0.310382665035583	0.0392022605774817	0.00123182052554238	0.103796389046106	0	0
TCGA.AO.A1KO.01A	TCGA.AO.A1KO.01A	0.0940300033796658	0.124054653701665	0.0483141868876364	0.40078712166674	0	0	0	0.0092941244791585	0.0163783250016579	0.014807505910604	0.0484837209799139	0.0145953679074321	0.151308997340874	0.0105550506146273	0.0489872858782624	0.0184036562517625	0	0
TCGA.D8.A27P.01A	TCGA.D8.A27P.01A	0.0571609908675762	0.084963528765206	0.0176136757515272	0.0805497937028345	0	0.0250173546441142	0	0	0.0313861982568858	0	0.352918431467919	0.0173933393187819	0.161802114517621	0.0125472574725113	0	0.158647315235022	0	0
TCGA.BH.A0AW.01A	TCGA.BH.A0AW.01A	0.0153417849565359	0.0308562147286292	0.144987869869927	0.128592045760086	0.0438404126055706	0.0158926537518317	0.083353318988856	0	0.0618050296813512	0.0104043816906311	0.109805011585963	0.0718960953123814	0.161173443898333	0.0158260620000298	0.00900642143828555	0.0972192537315889	0	0
TCGA.AC.A3OD.01B	TCGA.AC.A3OD.01B	0.0148890568871965	0.0505027630177993	0.0641557193035426	0.397572770144263	0.0286314727191611	0	0	0	0.0154622207000524	0.00659611498198868	0	0.106016256757387	0.158499231559065	0.0241262660378331	0.0194352658540693	0.114112862037642	0	0
TCGA.BH.A0DK.01A	TCGA.BH.A0DK.01A	0.0418194104901297	0.121770614678899	0.1119771263375	0.286486353777037	0	0	0.0294296588005601	0	0.0511436493119755	0	0.115668820620412	0.10791021126741	0.0737529249409192	0.00516925070757408	0	0.0548719790675829	0	0
TCGA.B0.4815.01A	TCGA.B0.4815.01A	0.0136097528151551	0.195799429406243	0.325357588917109	0.0155208229280136	0.00614959524488583	0.0188551398066608	0.0430881555056373	0	0.0423545565127976	0.0424488380985104	0.0265744253087616	0.117795743548149	0.133417611630151	0.002366582383578	0	0.0166617578943482	0	0
TCGA.B0.4712.01A	TCGA.B0.4712.01A	0.017312024112205	0.00589691734674922	0.168521885111561	0.107989822339816	0.0140164722654456	0	0.0481991792219674	0	0.0829192436448277	0.0812267930139995	0.0899907828781371	0.162956432612273	0.181029256679127	0.0148757011659575	0	0.0250654896079337	0	0
TCGA.CJ.6030.01A	TCGA.CJ.6030.01A	0.012510621590363	0.0168054498529234	0.15195274935055	0.147945376393014	0	0	0	0	0.0264092533092475	0.170344030816306	0.0184151411450806	0.087049232776581	0.317639626074226	0	0	0.0509285186917078	0	0
TCGA.CZ.4856.01A	TCGA.CZ.4856.01A	0.0316307093807247	0.0516166876149219	0.259535965806295	0.109325337438089	0	0.0170069052661607	0.0045700690535677	0	0.0814849367087536	0.0162928519926676	0	0.107466436239117	0.232545197707255	0.0146573445683056	0	0.07267615064997	0	0
TCGA.AK.3425.01A	TCGA.AK.3425.01A	0.0263356818722063	0.0251811586668289	0.260935107444815	0.0352082022825293	0	0	0.0032370341525805	0	0.0566417596425776	0.0646258229737008	0.0874261513340822	0.0815725454178933	0.30783501404519	4.29150530645504e-05	0	0.0406446281304419	0	0.0103139789840903
TCGA.BP.5009.01A	TCGA.BP.5009.01A	0.0171720534435786	0.0174358930670826	0.257897477181328	0.140192927591008	0	0.0089848292109315	0.0361539950204852	0	0.054236292126509	0.171734745244421	0	0.0682337072859705	0.218664788402808	0	0	0	0.00929329142587689	0
TCGA.BP.4760.01A	TCGA.BP.4760.01A	0.0481215962469348	0.00229985670370677	0	0.124822492015621	0	0	0	0.0027505611521387	0.0230103813769704	0	0.472890212459489	0.0369367421934592	0.173634356686201	0	0	0.110489277067077	0	0.0050445240984026
TCGA.CJ.4894.01A	TCGA.CJ.4894.01A	0.00507179601409447	0.0223205468360543	0.398518889644756	0.0500937233979997	0	0.0156221397124307	0.0167658988811561	0	0.139120502211971	0.0259434746866857	0	0.12979751885883	0.107143151254105	0.0116868304652324	0	0.0680158749524882	0	0.00392672813248595
TCGA.BP.4331.01A	TCGA.BP.4331.01A	0.00416895321547961	0.00123889186895682	0.0914721740890809	0.145558941056718	0.00212916591190929	0.00313057731577132	0.00595717205975091	0	0.0314180251241246	0.119067201576839	0	0.0489213487696631	0.389559401730178	0.0097429535562459	0	0.113555325370723	0	0.0188864110202618
